study_hours_per_day,prep_days_before_exam,attendance_percentage,internal_marks,internal_marks_weight,subject_difficulty,study_material_source,past_performance,self_study_or_coaching,motivation_level,doubt_resolution_time,exam_anxiety_level,final_exam_marks
2.27,16.0,85.45,85.16,0.38,3.0,Notes,58.87,Coaching,2.0,7.51,4.0,46.7
2.04,16.0,64.97,64.12,0.61,3.0,Textbooks,69.78,Group study,4.0,8.89,3.0,53.7
4.11,5.0,92.93,74.55,0.6,3.0,YouTube,56.94,Self-study,3.0,0.0,5.0,48.4
3.83,,76.46,64.6,0.72,2.0,Textbooks,61.27,Self-study,3.0,2.98,3.0,58.3
4.28,31.0,79.61,74.99,0.73,4.0,Notes,61.99,Self-study,3.0,5.42,2.0,71.4
4.6,12.0,71.02,60.89,0.78,2.0,Coaching,56.79,Group study,4.0,4.65,3.0,64.9
0.0,16.0,82.58,76.53,0.27,4.0,Coaching,77.73,Self-study,4.0,3.71,,49.0
3.16,23.0,85.0,66.97,0.48,2.0,YouTube,70.54,Self-study,,8.11,4.0,68.7
2.21,6.0,84.28,64.23,0.21,3.0,Textbooks,61.14,Self-study,3.0,6.88,5.0,33.8
2.26,3.0,71.62,76.38,0.15,3.0,YouTube,41.87,Coaching,3.0,8.4,4.0,29.3
2.0,28.0,100.0,78.84,0.34,3.0,Notes,70.59,Coaching,3.0,5.6,4.0,56.7
4.28,23.0,89.73,55.19,0.69,3.0,Coaching,49.71,Self-study,4.0,5.8,5.0,62.9
3.75,35.0,87.01,72.21,0.94,5.0,Coaching,60.06,Group study,1.0,3.15,4.0,68.8
4.61,20.0,66.99,74.7,0.59,3.0,Textbooks,69.56,Group study,3.0,9.09,3.0,58.1
5.19,23.0,92.88,,0.53,,YouTube,90.32,Coaching,3.0,1.85,3.0,59.5
6.12,26.0,90.74,,0.1,3.0,YouTube,68.07,Self-study,3.0,4.93,3.0,54.6
4.91,19.0,85.92,67.08,0.12,2.0,Textbooks,66.42,Coaching,3.0,0.0,4.0,47.6
2.79,13.0,73.67,82.98,0.73,4.0,Textbooks,68.72,Coaching,4.0,2.79,1.0,66.1
1.38,13.0,76.7,56.22,0.51,4.0,YouTube,,Coaching,3.0,4.29,4.0,35.0
4.2,14.0,87.09,83.22,0.64,3.0,YouTube,66.57,Coaching,2.0,1.91,3.0,62.6
4.67,16.0,97.46,65.06,0.47,3.0,YouTube,59.33,Self-study,4.0,3.88,4.0,54.0
1.41,32.0,78.21,52.42,0.3,4.0,Coaching,70.04,Coaching,1.0,2.84,,38.7
4.82,13.0,83.72,99.41,0.42,4.0,Coaching,71.08,Self-study,1.0,,,50.8
1.26,22.0,94.51,53.19,0.82,3.0,YouTube,60.17,Group study,3.0,2.8,4.0,51.8
5.42,11.0,89.52,78.32,0.3,4.0,Coaching,44.16,Coaching,4.0,0.0,2.0,59.6
4.47,11.0,85.61,84.65,0.9,3.0,Textbooks,66.41,Self-study,3.0,3.47,4.0,76.2
2.44,16.0,73.53,47.57,0.24,3.0,YouTube,77.66,Group study,3.0,7.92,3.0,40.1
1.8,10.0,87.58,80.66,0.91,2.0,Textbooks,70.83,Self-study,2.0,8.98,,78.4
2.75,0.0,79.86,69.49,0.78,2.0,Textbooks,80.5,Self-study,2.0,2.19,3.0,65.1
3.78,34.0,91.97,62.43,0.54,3.0,Textbooks,83.65,Self-study,3.0,4.12,2.0,75.8
1.29,17.0,100.0,86.54,0.28,3.0,Coaching,38.2,Coaching,5.0,9.86,3.0,34.7
5.19,11.0,85.89,73.1,0.86,4.0,Coaching,58.84,Coaching,3.0,5.49,2.0,64.6
1.53,27.0,65.84,68.91,0.21,3.0,Textbooks,53.74,Coaching,3.0,2.91,1.0,40.3
2.99,,100.0,66.3,0.46,2.0,Textbooks,97.94,Group study,2.0,3.9,,68.2
4.14,13.0,78.03,56.6,0.67,2.0,Coaching,57.37,Coaching,3.0,7.56,3.0,52.2
2.4,16.0,92.98,82.44,0.78,1.0,YouTube,66.06,Self-study,2.0,0.0,3.0,70.1
3.79,12.0,87.87,69.98,0.29,4.0,Textbooks,69.54,Coaching,5.0,4.56,2.0,44.8
3.13,34.0,100.0,37.67,0.81,3.0,Notes,63.73,Coaching,3.0,7.09,5.0,59.1
1.63,13.0,81.2,79.89,0.7,3.0,Notes,69.4,Self-study,2.0,0.0,3.0,64.3
5.19,,72.83,73.56,0.31,4.0,YouTube,52.34,Coaching,3.0,7.78,3.0,34.2
3.14,24.0,65.34,62.03,0.65,3.0,YouTube,66.03,Self-study,4.0,4.58,2.0,62.9
3.42,10.0,84.42,68.94,0.53,4.0,Textbooks,69.39,Group study,5.0,5.05,3.0,54.8
3.1,7.0,100.0,68.08,0.25,1.0,Textbooks,70.54,,5.0,6.69,5.0,56.4
4.89,27.0,90.84,63.55,0.17,5.0,Textbooks,75.12,,3.0,6.53,4.0,40.9
2.02,13.0,87.11,68.23,0.84,3.0,Notes,89.52,Coaching,4.0,8.44,3.0,70.7
2.18,4.0,72.95,71.45,0.34,4.0,YouTube,72.2,Group study,3.0,3.98,3.0,41.0
6.35,11.0,70.24,70.11,0.41,3.0,Textbooks,73.59,Self-study,3.0,3.44,3.0,54.8
4.6,6.0,,47.0,0.65,5.0,YouTube,50.8,Self-study,4.0,2.0,1.0,40.3
1.88,0.0,84.15,72.5,0.49,3.0,Coaching,79.81,Self-study,3.0,0.97,,47.6
3.36,28.0,79.86,84.7,0.28,4.0,Coaching,68.46,Self-study,4.0,6.95,5.0,42.5
4.82,32.0,97.91,99.57,0.5,3.0,YouTube,47.89,Group study,,4.21,4.0,68.4
4.08,7.0,87.93,63.47,0.23,2.0,Textbooks,65.96,Self-study,3.0,4.29,3.0,53.2
3.94,22.0,67.73,65.09,0.35,3.0,Textbooks,76.68,Self-study,2.0,9.56,5.0,42.3
1.66,9.0,79.3,48.71,0.53,3.0,Textbooks,63.7,Self-study,4.0,1.22,4.0,41.3
4.27,36.0,93.79,59.33,0.74,3.0,YouTube,80.42,Self-study,2.0,6.22,3.0,70.0
6.07,10.0,100.0,69.0,0.59,2.0,YouTube,49.06,Self-study,4.0,0.11,4.0,68.8
3.47,26.0,91.77,68.22,0.47,5.0,Coaching,70.69,Self-study,4.0,5.52,3.0,48.0
4.55,27.0,70.64,64.32,0.36,4.0,Textbooks,48.88,Coaching,3.0,2.36,1.0,46.6
1.39,23.0,87.14,64.02,0.39,4.0,Textbooks,58.55,Group study,4.0,7.47,,46.6
1.96,1.0,,79.14,0.24,5.0,YouTube,78.32,Self-study,2.0,1.35,2.0,31.3
,3.0,100.0,61.37,0.41,3.0,Coaching,81.52,Self-study,5.0,5.12,4.0,46.8
2.11,24.0,93.68,71.71,0.59,4.0,Textbooks,81.37,Group study,4.0,5.47,4.0,56.0
4.81,18.0,92.4,52.12,0.11,2.0,Coaching,62.16,Coaching,3.0,6.38,4.0,44.9
4.0,31.0,72.68,94.94,0.62,5.0,Textbooks,69.14,Self-study,3.0,9.45,3.0,61.6
1.28,16.0,77.66,63.3,0.48,3.0,Textbooks,60.95,Coaching,3.0,5.56,4.0,40.6
4.14,27.0,80.69,66.22,0.53,2.0,YouTube,69.27,Self-study,3.0,7.02,2.0,56.9
3.89,5.0,82.98,63.82,0.67,5.0,Textbooks,77.29,Self-study,3.0,5.26,3.0,54.5
1.53,41.0,91.86,53.13,0.27,1.0,Coaching,62.08,Self-study,4.0,5.68,5.0,49.5
1.22,29.0,79.81,89.49,0.11,1.0,Coaching,74.36,Coaching,1.0,0.0,4.0,32.8
4.38,21.0,70.94,58.72,0.26,4.0,Textbooks,75.76,Self-study,4.0,7.32,3.0,46.0
,14.0,92.3,58.69,0.76,2.0,Notes,60.15,Group study,5.0,9.63,2.0,62.6
0.58,1.0,88.95,38.83,0.6,3.0,YouTube,72.18,Self-study,4.0,0.0,3.0,38.7
2.5,38.0,93.11,75.78,0.7,,YouTube,66.19,Coaching,4.0,9.5,4.0,63.5
6.7,32.0,81.22,86.61,0.74,3.0,Notes,86.62,Self-study,3.0,10.27,3.0,82.1
1.3,2.0,78.72,78.88,0.8,4.0,YouTube,66.7,,,6.35,3.0,50.3
5.19,29.0,97.67,60.62,0.56,4.0,Textbooks,69.63,Group study,3.0,4.57,4.0,62.5
4.19,14.0,86.07,51.48,0.25,1.0,Notes,61.42,Self-study,1.0,4.15,3.0,48.7
2.58,18.0,89.12,48.87,0.64,4.0,Coaching,52.61,Coaching,4.0,6.39,4.0,46.6
3.71,19.0,83.91,64.95,0.29,1.0,Textbooks,65.75,Self-study,3.0,2.5,1.0,51.1
2.0,7.0,94.63,92.59,0.67,1.0,Textbooks,79.73,Group study,4.0,6.42,3.0,77.1
4.92,19.0,85.75,81.76,0.54,1.0,Textbooks,53.77,,,3.72,1.0,80.6
4.85,22.0,86.97,62.04,0.6,4.0,Notes,94.71,Self-study,3.0,7.45,1.0,68.3
5.81,37.0,72.26,73.21,0.47,5.0,Textbooks,80.23,Self-study,3.0,7.26,,62.8
0.91,31.0,72.63,36.33,0.91,1.0,Coaching,76.44,,3.0,0.0,4.0,52.7
1.92,27.0,77.04,78.08,0.37,4.0,Textbooks,59.12,Coaching,4.0,1.98,3.0,48.1
7.98,39.0,100.0,63.43,0.25,3.0,Coaching,59.81,Coaching,5.0,3.48,5.0,58.9
4.09,13.0,100.0,83.66,0.12,2.0,,60.67,Self-study,3.0,1.71,2.0,51.6
2.31,13.0,76.97,75.77,0.1,3.0,Textbooks,80.13,Self-study,5.0,2.76,4.0,37.4
2.32,9.0,72.45,54.9,0.69,3.0,Coaching,57.11,Group study,3.0,7.03,3.0,39.6
0.72,27.0,79.91,81.64,0.6,4.0,Textbooks,74.1,Coaching,3.0,7.18,1.0,50.9
3.04,0.0,80.38,84.65,0.27,4.0,Textbooks,64.53,Coaching,3.0,6.17,1.0,44.9
3.09,22.0,96.12,67.54,0.32,3.0,Coaching,59.34,Self-study,3.0,7.51,3.0,45.9
3.85,25.0,94.08,90.65,0.33,3.0,Textbooks,56.8,Coaching,4.0,7.56,4.0,58.1
3.84,35.0,94.09,85.04,,4.0,Textbooks,42.47,Coaching,2.0,2.56,4.0,59.5
4.53,7.0,86.11,94.59,0.35,4.0,Textbooks,61.79,Group study,2.0,5.16,2.0,50.2
4.83,8.0,94.08,90.9,0.97,4.0,YouTube,85.71,Self-study,2.0,4.89,3.0,81.4
4.1,30.0,87.05,74.09,0.51,,Textbooks,58.64,Self-study,4.0,10.12,2.0,58.5
3.75,0.0,72.99,73.02,0.55,4.0,Notes,59.65,Self-study,2.0,8.95,2.0,52.1
5.19,15.0,90.14,58.03,0.65,4.0,YouTube,58.01,Self-study,3.0,3.29,2.0,67.8
2.65,32.0,98.57,77.6,0.1,2.0,Notes,67.19,Coaching,5.0,3.2,2.0,53.1
3.05,4.0,77.25,64.5,0.5,3.0,Coaching,74.69,Group study,4.0,5.73,4.0,51.3
3.36,0.0,98.96,44.07,0.81,5.0,YouTube,67.85,Group study,4.0,8.73,1.0,47.1
0.69,17.0,77.08,79.28,0.73,2.0,Notes,81.54,Self-study,5.0,2.04,2.0,65.1
3.85,16.0,80.96,71.64,0.22,3.0,Notes,67.55,Coaching,4.0,9.21,3.0,57.0
3.89,19.0,100.0,82.21,0.73,4.0,Coaching,66.81,Coaching,3.0,5.49,2.0,72.4
5.28,17.0,87.53,67.13,0.97,5.0,Coaching,45.37,Coaching,2.0,4.06,3.0,62.4
4.02,43.0,85.49,70.24,0.58,1.0,YouTube,68.35,Self-study,4.0,0.0,4.0,66.9
3.72,,57.42,95.17,0.74,3.0,Textbooks,77.83,Group study,3.0,1.37,2.0,79.5
3.48,27.0,77.9,63.3,,3.0,Textbooks,63.47,Group study,3.0,8.34,4.0,50.2
0.79,25.0,73.6,74.78,0.88,5.0,YouTube,73.1,Group study,3.0,3.1,3.0,72.4
3.82,30.0,82.06,63.14,0.65,3.0,Textbooks,71.62,Self-study,3.0,5.82,3.0,63.8
4.79,3.0,64.67,,0.48,3.0,YouTube,61.24,Self-study,3.0,4.85,2.0,53.4
3.8,31.0,75.45,88.7,0.72,3.0,Textbooks,96.28,Self-study,3.0,0.0,3.0,73.4
1.22,12.0,77.74,98.16,0.92,4.0,YouTube,69.5,Coaching,2.0,2.68,3.0,61.3
4.84,27.0,85.35,68.63,0.1,2.0,Coaching,54.44,Coaching,3.0,5.41,3.0,46.4
2.53,27.0,94.47,71.03,0.7,5.0,YouTube,70.11,Self-study,4.0,5.94,4.0,56.0
3.21,14.0,90.43,84.29,0.74,3.0,Textbooks,64.72,Group study,5.0,2.88,3.0,68.3
4.62,16.0,70.18,53.28,0.39,5.0,YouTube,75.97,Group study,2.0,2.76,4.0,38.5
2.52,19.0,85.11,68.62,0.1,2.0,Coaching,74.77,Coaching,2.0,4.69,3.0,42.3
1.17,19.0,68.03,64.64,0.91,3.0,Textbooks,64.35,Self-study,3.0,4.32,3.0,54.1
3.43,30.0,82.72,52.77,0.55,4.0,Textbooks,85.68,Coaching,4.0,8.76,2.0,67.5
3.27,12.0,100.0,69.0,0.57,3.0,Coaching,78.58,Coaching,3.0,1.34,3.0,62.5
6.49,9.0,71.65,58.67,0.69,2.0,Coaching,63.23,Self-study,2.0,,5.0,57.3
2.09,3.0,75.63,81.74,0.27,3.0,Notes,63.13,Coaching,3.0,2.19,3.0,39.9
3.25,32.0,71.75,82.18,0.28,3.0,YouTube,82.27,Self-study,4.0,4.32,3.0,62.3
2.26,13.0,86.43,67.23,0.12,1.0,YouTube,68.12,Self-study,2.0,3.54,3.0,45.7
3.07,36.0,89.18,61.68,0.71,3.0,Notes,68.69,Self-study,2.0,1.04,4.0,64.9
5.37,27.0,85.21,95.86,0.24,1.0,YouTube,85.68,Coaching,4.0,4.51,,62.2
4.48,5.0,77.52,63.67,0.41,3.0,Coaching,80.54,Group study,3.0,7.13,3.0,50.8
5.09,0.0,79.81,55.0,0.34,3.0,Notes,61.76,Group study,3.0,4.09,4.0,44.4
3.27,4.0,93.29,90.04,0.78,5.0,YouTube,84.71,Self-study,5.0,2.96,3.0,77.3
3.42,22.0,69.69,52.93,0.45,3.0,Textbooks,55.17,Group study,4.0,2.63,2.0,48.2
2.41,10.0,80.44,58.28,0.79,5.0,Textbooks,89.34,Group study,4.0,2.29,1.0,62.4
4.05,29.0,88.52,49.29,0.51,4.0,Textbooks,76.51,,4.0,4.84,4.0,53.3
1.64,9.0,80.97,83.01,0.9,1.0,Coaching,86.46,Coaching,3.0,4.63,2.0,77.4
,8.0,86.35,65.51,0.61,3.0,Textbooks,58.47,Coaching,3.0,9.94,4.0,60.5
2.33,10.0,77.75,66.16,0.71,2.0,YouTube,58.26,Self-study,4.0,6.5,4.0,66.8
4.51,15.0,87.25,40.69,0.97,2.0,Coaching,73.43,Self-study,4.0,7.11,3.0,71.3
1.86,20.0,85.63,58.67,0.67,4.0,YouTube,38.3,Group study,5.0,7.67,4.0,55.7
5.24,31.0,86.35,64.97,0.72,1.0,Textbooks,96.03,Self-study,3.0,6.64,4.0,75.3
3.3,21.0,91.69,73.76,0.98,4.0,YouTube,81.0,Self-study,3.0,9.9,2.0,77.6
1.32,29.0,95.13,67.62,0.79,4.0,Coaching,45.87,Coaching,3.0,5.69,3.0,61.2
4.85,20.0,75.77,66.47,0.28,4.0,YouTube,54.71,Self-study,3.0,2.85,5.0,48.6
2.44,4.0,85.58,84.88,0.51,3.0,YouTube,60.03,Group study,3.0,8.08,3.0,52.0
2.63,29.0,86.38,100.0,0.21,1.0,YouTube,78.7,Group study,3.0,4.2,2.0,57.7
3.79,45.0,94.85,54.81,0.34,3.0,Coaching,74.4,Self-study,4.0,0.0,5.0,58.3
3.44,9.0,100.0,84.43,0.24,3.0,YouTube,74.87,Self-study,3.0,5.34,2.0,51.0
3.29,20.0,99.15,59.73,0.41,4.0,YouTube,56.24,Coaching,2.0,12.84,3.0,42.6
,4.0,94.9,78.99,0.58,4.0,Notes,71.79,Group study,4.0,11.07,3.0,56.9
4.33,15.0,98.43,65.11,0.34,3.0,YouTube,76.0,Group study,5.0,9.23,2.0,66.1
1.33,14.0,90.21,64.44,0.31,3.0,Textbooks,68.17,Self-study,4.0,7.51,4.0,39.9
5.11,13.0,100.0,78.71,0.39,4.0,Notes,64.09,Self-study,4.0,5.61,2.0,66.7
4.36,18.0,87.44,76.44,0.9,3.0,Notes,78.56,Self-study,4.0,2.89,3.0,74.3
5.53,11.0,90.07,63.11,0.72,3.0,Notes,88.07,Self-study,4.0,6.91,3.0,74.3
4.97,13.0,97.88,97.71,0.66,4.0,Notes,68.33,Self-study,3.0,7.18,2.0,69.9
2.97,16.0,100.0,,0.64,3.0,Coaching,79.47,Group study,3.0,11.92,2.0,76.6
1.44,35.0,77.71,65.89,0.21,1.0,Textbooks,79.62,Self-study,3.0,4.4,,48.7
2.92,9.0,83.7,100.0,0.42,1.0,Textbooks,82.55,Coaching,3.0,4.96,1.0,62.8
4.32,16.0,95.27,85.82,0.8,,Textbooks,67.93,Self-study,3.0,3.81,3.0,85.2
1.08,17.0,71.79,79.58,0.43,3.0,Textbooks,67.89,Coaching,3.0,2.14,1.0,49.7
3.09,28.0,89.51,76.72,0.95,2.0,YouTube,64.51,Self-study,2.0,4.68,2.0,85.6
3.11,17.0,86.22,59.96,0.32,1.0,Notes,67.24,Self-study,3.0,5.5,3.0,52.5
3.46,17.0,82.18,77.6,0.5,2.0,Textbooks,80.45,Coaching,3.0,5.68,3.0,64.3
3.77,25.0,93.1,79.11,0.19,2.0,Coaching,68.38,Self-study,3.0,3.36,4.0,56.5
3.7,16.0,87.83,82.54,0.48,3.0,YouTube,,Group study,4.0,2.3,3.0,61.6
1.48,18.0,91.33,100.0,0.22,1.0,,73.72,Coaching,1.0,2.66,,34.3
2.16,16.0,94.1,61.39,0.54,4.0,Notes,82.42,Self-study,3.0,10.33,4.0,60.7
1.98,32.0,77.94,88.46,0.12,1.0,YouTube,80.61,Self-study,2.0,0.0,3.0,46.7
,15.0,71.2,56.88,0.17,2.0,Notes,,Group study,1.0,6.39,4.0,34.8
4.76,19.0,,57.11,0.84,3.0,YouTube,47.4,Self-study,2.0,7.22,4.0,56.3
4.02,9.0,84.67,63.5,0.46,3.0,Textbooks,79.05,Group study,3.0,12.66,2.0,55.0
4.74,24.0,97.85,85.36,0.91,,Notes,85.1,Group study,1.0,3.92,2.0,87.6
3.24,12.0,90.22,83.71,0.31,3.0,Coaching,70.48,Coaching,4.0,3.63,4.0,47.5
4.44,6.0,98.34,34.73,0.31,2.0,YouTube,88.11,Self-study,4.0,3.93,3.0,55.2
4.22,17.0,82.5,76.69,0.25,2.0,Textbooks,58.74,Self-study,5.0,3.13,2.0,55.3
4.11,37.0,,90.14,0.7,3.0,Textbooks,63.83,Group study,4.0,1.0,2.0,72.9
5.67,23.0,80.91,71.75,0.7,2.0,Textbooks,64.35,,3.0,7.16,3.0,79.8
1.5,13.0,100.0,65.69,0.68,4.0,Textbooks,56.09,Coaching,3.0,1.69,2.0,47.7
3.02,35.0,87.8,68.49,0.73,3.0,YouTube,49.16,Coaching,2.0,5.79,1.0,66.6
0.0,25.0,75.54,61.82,0.18,1.0,YouTube,,Self-study,,8.51,2.0,37.0
5.18,16.0,92.57,91.91,0.6,4.0,Coaching,52.7,Group study,3.0,6.42,5.0,59.4
2.55,38.0,81.32,64.22,0.5,4.0,Textbooks,67.41,Self-study,2.0,5.66,4.0,51.6
3.08,31.0,91.32,64.65,0.18,2.0,Notes,64.83,Group study,3.0,11.64,2.0,45.5
2.28,10.0,93.35,98.59,0.5,5.0,Textbooks,49.31,Self-study,4.0,5.51,3.0,56.1
3.15,9.0,89.9,52.52,0.29,4.0,Textbooks,78.79,Self-study,4.0,1.1,4.0,46.0
3.53,22.0,94.01,61.52,0.32,3.0,YouTube,84.49,Self-study,3.0,4.02,3.0,53.8
,16.0,100.0,100.0,0.18,4.0,YouTube,76.04,Self-study,3.0,6.17,4.0,48.3
5.19,23.0,85.34,81.16,0.63,4.0,Notes,73.98,Self-study,4.0,13.01,4.0,76.3
1.85,25.0,86.18,68.19,0.21,4.0,Textbooks,61.82,Coaching,4.0,,3.0,28.1
5.28,23.0,80.24,60.1,0.38,3.0,Textbooks,44.7,Coaching,2.0,3.19,3.0,45.8
1.97,20.0,90.51,68.17,0.49,3.0,YouTube,56.29,Self-study,3.0,1.05,3.0,54.5
4.42,16.0,100.0,45.35,0.27,2.0,Notes,78.35,Coaching,3.0,4.42,5.0,52.1
0.55,22.0,76.22,99.77,0.78,2.0,Notes,52.6,Self-study,4.0,4.47,2.0,79.3
3.36,18.0,100.0,62.71,0.74,4.0,YouTube,59.74,Group study,3.0,4.83,4.0,60.2
4.73,29.0,77.85,39.79,0.51,2.0,YouTube,60.09,Self-study,2.0,2.4,3.0,53.4
1.82,35.0,98.43,73.59,0.8,3.0,Textbooks,64.68,Self-study,3.0,6.56,2.0,72.1
5.48,29.0,77.46,68.44,0.32,4.0,Textbooks,47.86,,4.0,5.82,2.0,58.7
6.06,25.0,91.38,79.73,0.65,3.0,Notes,60.3,Group study,4.0,3.68,2.0,86.8
3.0,22.0,86.43,81.38,0.9,1.0,Textbooks,95.92,Group study,3.0,0.0,1.0,84.3
2.92,10.0,85.62,78.73,0.52,3.0,Textbooks,66.34,Coaching,1.0,5.75,3.0,57.6
2.41,30.0,,52.28,0.16,3.0,Textbooks,67.53,Coaching,3.0,7.29,3.0,45.0
4.58,21.0,73.28,41.11,0.37,2.0,Coaching,,Coaching,3.0,3.58,3.0,35.9
3.04,26.0,70.63,66.38,0.66,2.0,Coaching,60.53,Group study,,4.21,4.0,63.9
5.7,29.0,89.16,70.44,0.18,2.0,YouTube,69.57,Coaching,4.0,2.32,5.0,61.2
4.71,16.0,73.79,86.12,0.19,4.0,Notes,68.84,Coaching,4.0,5.57,1.0,50.8
5.26,23.0,85.09,,0.38,1.0,YouTube,76.65,Coaching,4.0,5.59,2.0,54.7
2.12,5.0,79.85,65.23,0.36,3.0,Textbooks,58.77,Self-study,,7.14,2.0,40.4
5.24,18.0,64.19,64.26,0.25,4.0,Textbooks,55.31,Self-study,2.0,3.31,5.0,41.7
2.29,16.0,79.11,75.06,0.15,4.0,Textbooks,73.26,Self-study,5.0,,3.0,42.3
3.47,28.0,94.01,94.25,0.54,1.0,Notes,73.33,Coaching,4.0,10.05,4.0,75.3
4.5,29.0,94.46,72.41,0.25,4.0,Textbooks,75.42,Self-study,5.0,4.54,2.0,53.4
5.06,25.0,78.28,72.9,0.44,5.0,Textbooks,60.81,Coaching,4.0,8.5,3.0,52.0
3.77,13.0,77.02,71.38,0.51,4.0,Textbooks,71.23,Coaching,4.0,4.88,4.0,57.5
7.32,21.0,100.0,52.03,,1.0,YouTube,79.81,Self-study,2.0,6.16,4.0,60.4
3.87,16.0,82.29,,0.72,2.0,Textbooks,71.87,Coaching,3.0,2.0,5.0,82.2
4.23,15.0,86.78,56.18,0.82,2.0,Textbooks,83.71,Self-study,3.0,2.88,3.0,74.6
3.42,44.0,82.18,69.44,0.68,3.0,Textbooks,52.87,Group study,4.0,9.15,2.0,66.3
4.18,13.0,84.28,66.06,0.77,4.0,Textbooks,54.32,Self-study,4.0,8.15,1.0,64.5
2.03,22.0,,95.74,0.7,3.0,Coaching,64.18,Self-study,3.0,6.27,2.0,74.6
2.96,22.0,85.33,85.93,0.7,3.0,Textbooks,61.71,Coaching,4.0,5.01,3.0,74.2
4.95,22.0,70.35,66.89,0.25,3.0,YouTube,68.12,Self-study,4.0,2.04,3.0,53.1
2.5,12.0,68.21,77.84,0.56,4.0,YouTube,71.13,Self-study,4.0,4.06,5.0,46.9
1.71,32.0,85.02,72.99,0.23,2.0,Notes,64.53,Coaching,4.0,3.65,3.0,50.9
2.26,9.0,95.7,52.55,0.58,4.0,YouTube,58.4,Self-study,3.0,10.13,1.0,49.7
0.56,8.0,89.26,81.44,0.87,4.0,Notes,78.65,Self-study,3.0,3.8,5.0,55.6
1.94,23.0,91.21,82.21,0.56,2.0,YouTube,39.23,Coaching,,4.88,1.0,59.6
2.31,24.0,75.88,66.5,0.86,,Textbooks,61.81,Group study,3.0,4.38,4.0,60.1
3.08,16.0,89.29,82.43,0.22,2.0,Notes,41.52,Group study,4.0,6.13,4.0,51.5
3.5,24.0,100.0,85.61,0.3,3.0,Notes,90.29,,4.0,5.38,3.0,70.2
4.6,28.0,96.89,,0.46,4.0,Notes,54.5,Self-study,2.0,6.48,3.0,64.1
2.28,10.0,87.0,83.45,0.4,3.0,YouTube,72.1,Self-study,4.0,1.61,3.0,51.1
3.98,32.0,74.97,71.3,0.44,2.0,YouTube,55.1,Self-study,4.0,4.53,4.0,58.2
5.04,31.0,84.61,64.27,0.64,3.0,Notes,70.21,Coaching,5.0,4.37,1.0,71.7
2.11,25.0,96.14,53.31,0.62,3.0,Textbooks,47.57,Self-study,2.0,4.52,2.0,57.2
2.36,15.0,88.34,81.59,0.83,2.0,Textbooks,83.55,Self-study,,3.27,2.0,83.7
3.79,40.0,91.71,70.87,0.48,5.0,Textbooks,78.69,Self-study,3.0,7.4,,64.0
2.02,20.0,82.19,72.51,0.95,2.0,Textbooks,46.24,Self-study,3.0,3.21,3.0,65.2
5.15,34.0,100.0,37.47,0.68,2.0,YouTube,76.98,Coaching,4.0,4.32,3.0,64.1
4.24,26.0,83.81,56.47,0.37,5.0,Textbooks,68.43,Group study,2.0,1.56,3.0,46.3
2.33,13.0,100.0,74.27,0.65,5.0,Notes,34.13,Self-study,3.0,2.53,2.0,52.2
2.27,13.0,79.67,68.46,0.53,,YouTube,65.76,Self-study,3.0,4.93,4.0,44.5
2.97,13.0,81.58,83.93,,1.0,Textbooks,,Group study,4.0,3.03,2.0,56.0
4.21,5.0,82.33,,0.86,2.0,Coaching,56.03,Self-study,4.0,6.78,3.0,78.9
0.63,15.0,87.56,76.76,0.1,5.0,Coaching,65.4,Self-study,4.0,4.71,5.0,23.9
2.65,26.0,71.37,57.37,0.38,1.0,,72.56,Group study,4.0,0.4,1.0,48.5
2.76,14.0,78.8,52.38,0.1,3.0,Textbooks,54.31,Self-study,3.0,5.05,1.0,38.1
4.95,12.0,74.57,61.25,0.17,4.0,Notes,63.32,Self-study,5.0,5.46,2.0,39.5
2.98,37.0,100.0,36.83,0.36,2.0,YouTube,61.59,Group study,4.0,4.09,2.0,56.1
1.79,20.0,95.03,68.85,0.1,3.0,Textbooks,78.0,Group study,4.0,1.71,3.0,45.7
4.16,23.0,85.29,58.27,0.28,3.0,Textbooks,59.35,Self-study,5.0,5.68,4.0,46.0
4.5,21.0,92.44,68.83,0.22,2.0,YouTube,63.55,Coaching,4.0,6.55,4.0,46.6
3.22,15.0,84.48,66.09,0.57,4.0,Textbooks,67.62,Group study,4.0,3.75,4.0,51.9
0.0,22.0,77.33,45.17,0.36,4.0,YouTube,81.06,Group study,4.0,3.07,5.0,37.5
2.44,23.0,,76.15,0.31,1.0,Notes,36.12,Coaching,4.0,9.42,,49.4
1.23,7.0,70.25,68.48,0.1,2.0,Textbooks,68.11,Group study,3.0,6.76,3.0,43.1
2.18,35.0,82.17,82.46,0.57,4.0,Notes,64.09,Group study,,2.68,2.0,67.0
2.14,32.0,80.84,95.07,0.2,2.0,Textbooks,56.32,Self-study,3.0,0.65,1.0,43.9
6.78,28.0,81.8,85.84,0.75,3.0,Notes,65.96,Coaching,1.0,8.02,3.0,81.3
4.9,23.0,100.0,80.08,0.29,4.0,YouTube,77.27,Self-study,3.0,9.37,3.0,56.8
2.71,24.0,76.14,85.59,0.61,5.0,Textbooks,63.67,Self-study,4.0,9.09,5.0,55.0
3.22,13.0,69.53,72.18,0.37,3.0,Textbooks,96.54,Group study,3.0,7.13,3.0,56.7
5.82,30.0,83.2,36.62,0.63,,Coaching,88.12,Self-study,3.0,,5.0,72.9
